Age,Education,Black,Hispanic,Married,NoDegree,RE74,Treatment,RE78
47,14,0,0,1,0,26854.839,0,32509.985
36,17,0,0,1,0,46548.387,0,56153.61
38,16,0,0,1,0,50129.032,0,38420.891
48,17,1,0,1,0,51842.371,0,59109.063
44,17,0,0,1,0,53709.677,0,53198.157
38,16,0,0,1,0,53709.677,0,41376.344
39,14,0,0,1,0,57290.323,0,74625.192
41,17,0,0,1,0,59438.71,0,82752.688
47,16,0,0,1,0,60870.968,0,78319.508
47,16,0,0,1,0,60870.968,0,78319.508
46,16,0,0,1,0,57290.323,0,63542.243
30,13,0,0,1,0,75193.548,0,70930.876
52,17,0,0,1,0,60870.968,0,59109.063
40,16,0,0,1,0,57290.323,0,66497.696
51,12,0,0,0,0,62661.29,0,71669.739
47,17,0,0,1,0,38670.968,0,0
53,16,0,0,1,0,39387.097,0,67236.559
48,16,0,0,1,0,59080.645,0,62064.516
28,15,0,0,1,0,62661.29,0,66497.696
42,17,0,0,1,0,64451.613,0,62064.516
47,16,0,0,1,0,71612.903,0,73886.329
50,14,0,0,1,0,29540.323,0,51720.43
49,12,0,0,1,0,71433.871,0,0
48,15,0,0,1,0,71612.903,0,85708.141
51,17,0,0,1,0,0,0,0
32,17,0,0,1,0,64451.613,0,99007.68
47,16,0,0,1,0,78774.194,0,97677.727
37,17,0,0,1,0,85040.323,0,110829.49
55,17,0,0,1,0,98467.742,0,88663.594
49,16,0,0,1,0,98467.742,0,73886.329
50,16,0,0,1,0,34016.129,0,33987.711
28,16,0,0,1,0,89516.129,0,70930.876
42,16,0,0,1,0,93096.774,0,100485.41
45,12,0,0,1,0,156653.23,0,88663.594
54,3,1,0,0,1,0,0,221.65899
54,3,1,0,1,1,0,0,0
54,3,1,0,1,1,0,0,0
54,3,1,0,1,1,0,0,0
53,4,1,0,0,1,0,0,0
51,4,1,0,1,1,0,0,0
51,5,1,0,0,1,0,0,0
46,6,1,0,1,1,0,0,0
53,6,0,0,1,1,0,0,0
41,6,1,0,1,1,0,0,0
45,7,1,0,1,1,0,0,11821.813
53,7,0,1,0,1,0,0,0
47,8,0,0,0,1,0,0,0
55,8,1,0,1,1,0,0,0
55,8,0,0,1,1,0,0,0
53,8,1,0,1,1,0,0,0
41,8,0,0,1,1,0,0,0
45,8,0,0,1,1,0,0,0
45,9,1,0,1,1,0,0,0
46,9,0,1,1,1,0,0,0
48,9,0,0,1,1,0,0,0
46,9,0,1,1,1,0,0,0
45,9,1,0,1,1,0,0,0
54,9,0,0,1,1,0,0,0
23,9,1,0,0,1,0,0,218.70353
40,10,0,1,1,1,0,0,0
54,10,1,0,1,1,0,0,0
54,10,1,0,1,1,0,0,0
25,11,1,0,0,1,0,0,3694.3164
41,11,0,0,1,1,0,0,14481.72
23,11,1,0,0,1,0,0,0
23,11,1,0,0,1,0,0,0
52,8,0,0,1,1,0,0,0
45,9,0,0,1,1,0,0,0
40,8,0,0,1,1,0,0,0
37,10,0,0,1,1,0,0,0
48,11,0,0,1,1,0,0,11821.813
36,9,0,0,1,1,0,0,0
40,7,0,0,1,1,0,0,8866.3594
40,7,0,0,1,1,0,0,8866.3594
38,11,0,0,1,1,0,0,0
53,7,0,0,1,1,0,0,0
52,10,1,0,1,1,0,0,0
52,7,0,0,1,1,0,0,0
43,9,1,0,1,1,0,0,0
54,4,1,0,1,1,0,0,0
46,6,0,0,1,1,0,0,0
40,8,0,0,1,1,0,0,0
53,8,0,0,1,1,0,0,0
50,11,0,0,1,1,0,0,10344.086
33,11,0,0,1,1,0,0,0
33,11,0,0,1,1,0,0,0
52,8,0,0,1,1,0,0,0
49,4,1,0,1,1,0,0,0
50,8,0,0,1,1,0,0,0
41,8,0,0,1,1,0,0,7093.0876
53,9,0,0,1,1,0,0,0
48,11,0,0,0,1,0,0,0
31,9,0,0,1,1,0,0,0
42,8,0,0,1,1,0,0,0
54,10,0,0,1,1,0,0,0
50,10,0,0,1,1,0,0,0
48,6,0,1,1,1,0,0,0
22,9,0,0,1,1,0,0,16846.083
41,8,0,0,1,1,0,0,0
41,8,0,0,1,1,0,0,0
45,9,0,0,1,1,313.30645,0,4063.7481
21,8,1,0,0,1,895.16129,0,2305.2535
46,8,0,0,1,1,8951.6129,0,0
46,8,0,0,1,1,8951.6129,0,0
21,11,1,0,0,1,9846.7742,0,5615.361
53,8,0,0,1,1,14322.581,0,0
53,6,0,0,1,1,17187.097,0,45809.524
34,11,0,0,1,1,19693.548,0,14777.266
49,9,0,0,1,1,21483.871,0,69453.149
28,11,0,0,1,1,62661.29,0,118218.13
43,3,1,0,1,1,0,0,0
52,6,1,0,1,1,1246.0645,0,1477.7266
54,8,0,0,1,1,537.09677,0,295.54531
52,7,1,0,0,1,5012.9032,0,0
29,11,1,0,1,1,0,0,23643.625
37,9,0,0,0,1,3544.8387,0,1152.6267
38,2,0,0,0,1,6266.129,0,2955.4531
20,10,0,0,0,1,3523.3548,0,9309.6774
31,6,1,0,0,1,555,0,16059.932
23,10,1,0,0,1,5370.9677,0,0
19,11,1,0,0,1,0,0,0
20,11,0,0,1,1,3222.5806,0,2955.4531
35,9,1,0,0,1,5370.9677,0,5910.9063
21,10,1,0,0,1,8145.9677,0,8275.2688
41,8,1,0,1,1,8378.7097,0,7388.6329
41,8,1,0,1,1,8378.7097,0,7388.6329
42,8,0,0,1,1,0,0,8866.3594
42,8,0,0,1,1,0,0,8866.3594
20,8,1,0,0,1,3652.2581,0,1018.1536
30,9,1,0,0,1,162.91935,0,16809.14
29,10,1,0,0,1,2685.4839,0,0
22,11,1,0,0,1,0,0,879.24731
25,10,1,0,0,1,5370.9677,0,11437.604
20,8,1,0,0,1,1838.6613,0,1226.5131
55,7,0,0,0,1,8342.9032,0,0
20,10,0,0,0,1,8951.6129,0,10344.086
40,4,1,0,0,1,1933.5484,0,1034.4086
52,0,0,0,1,1,0,0,295.54531
22,9,1,0,0,1,4345.1129,0,13299.539
24,10,1,0,0,1,3902.9032,0,7447.7419
19,11,0,0,0,1,12532.258,0,14777.266
51,7,0,0,1,1,8951.6129,0,0
19,6,1,0,0,1,0,0,0
50,10,1,0,1,1,0,0,0
23,11,0,1,0,1,2685.4839,0,8127.4962
38,3,1,0,1,1,5729.0323,0,17732.719
38,3,1,0,1,1,5729.0323,0,17732.719
20,11,0,0,0,1,9846.7742,0,13299.539
43,10,1,0,1,1,2148.3871,0,0
30,6,1,0,1,1,3401.6129,0,4433.1797
35,10,1,0,1,1,3795.4839,0,7802.3963
35,10,1,0,1,1,3795.4839,0,7802.3963
35,10,1,0,1,1,3795.4839,0,7802.3963
40,10,0,0,1,1,4833.871,0,7248.2488
44,11,1,0,1,1,5370.9677,0,2955.4531
23,10,1,0,0,1,7161.2903,0,6649.7696
41,8,1,0,1,1,11171.613,0,5910.9063
39,5,1,0,1,1,13427.419,0,14629.493
39,5,1,0,1,1,13427.419,0,14629.493
39,5,1,0,1,1,13427.419,0,14629.493
25,11,1,0,0,1,11637.097,0,0
19,11,0,0,0,1,4654.8387,0,8570.8141
23,6,0,0,1,1,7161.2903,0,8127.4962
38,9,1,0,1,1,7941.871,0,11245.499
50,9,1,0,1,1,7469.2258,0,6383.7788
18,11,0,0,0,1,32270.565,0,2364.3625
22,11,1,0,1,1,6187.3548,0,14570.384
19,10,1,0,0,1,3437.4194,0,2364.3625
25,10,1,0,1,1,4282.4516,0,4947.4286
47,6,1,0,1,1,4296.7742,0,13481.3
47,4,0,0,1,1,8593.5484,0,24641.091
51,7,0,0,1,1,8951.6129,0,11082.949
19,9,0,0,1,1,6087.0968,0,10639.631
24,8,1,0,1,1,5370.9677,0,8127.4962
19,10,0,0,0,1,4296.7742,0,14777.266
44,11,1,0,0,1,6266.129,0,0
52,8,0,0,1,1,0,0,6797.5422
20,9,0,0,1,1,8951.6129,0,13299.539
24,11,1,0,1,1,0,0,1329.9539
19,11,1,0,1,1,7590.9677,0,11348.94
22,11,1,0,0,1,13427.419,0,8866.3594
30,6,1,0,1,1,0,0,0
50,10,1,0,1,1,0,0,0
20,8,0,0,0,1,3584.2258,0,7240.8602
26,8,1,0,1,1,4296.7742,0,7093.0876
46,6,1,0,0,1,9678.4839,0,7873.3272
38,10,1,0,1,1,0,0,0
25,8,0,0,1,1,0,0,8866.3594
24,9,1,0,0,1,5370.9677,0,13299.539
55,3,1,0,1,1,5370.9677,0,4137.6344
40,5,1,0,1,1,5370.9677,0,22165.899
25,9,1,0,1,1,6266.129,0,12560.676
43,7,1,0,1,1,6815.7581,0,295.54531
18,11,1,0,0,1,6932.129,0,9457.4501
28,7,1,0,1,1,8142.3871,0,1477.7266
52,4,1,0,1,1,11637.097,0,22165.899
22,8,1,0,1,1,12030.968,0,857.08141
34,7,1,0,1,1,12532.258,0,14777.266
25,9,0,0,0,1,13427.419,0,12117.358
43,10,0,0,1,1,17903.226,0,20688.172
31,9,1,0,1,1,5621.6129,0,10196.313
27,8,1,0,0,1,6624.1935,0,7388.6329
22,11,0,0,1,1,5818.5484,0,2216.5899
32,11,1,0,1,1,0,0,930.96774
49,5,1,0,0,1,5729.0323,0,12560.676
55,8,0,0,1,1,3820.5484,0,4255.8525
20,11,0,0,1,1,5370.9677,0,1182.1813
33,8,1,0,1,1,8579.2258,0,9169.2934
22,11,0,0,1,1,1790.3226,0,7388.6329
26,8,1,0,1,1,3580.6452,0,1994.9309
20,10,1,0,1,1,6831.871,0,9457.4501
45,2,0,1,1,1,7161.2903,0,4433.1797
45,8,1,0,1,1,9537.0484,0,9408.6851
33,11,1,0,1,1,11637.097,0,0
41,3,1,0,1,1,3222.5806,0,9497.3487
25,7,1,0,1,1,10741.935,0,8866.3594
35,11,1,0,1,1,8557.7419,0,7388.6329
35,11,1,0,1,1,8557.7419,0,7388.6329
29,10,0,0,1,1,0,0,0
41,4,1,0,0,1,5370.9677,0,5910.9063
36,6,1,0,0,1,7447.7419,0,4433.1797
52,5,1,0,1,1,4296.7742,0,2216.5899
52,5,1,0,1,1,4296.7742,0,2216.5899
41,10,0,1,1,1,9134.2258,0,11821.813
29,10,1,0,1,1,8122.6935,0,5910.9063
42,10,1,0,0,1,1718.7097,0,0
22,11,1,0,1,1,5012.9032,0,3694.3164
27,11,1,0,1,1,5370.9677,0,7388.6329
42,5,1,0,1,1,7161.2903,0,14777.266
42,5,1,0,1,1,7161.2903,0,14777.266
49,5,0,0,1,1,8056.4516,0,11821.813
28,9,1,0,1,1,8235.4839,0,8718.5868
45,9,1,0,1,1,8951.6129,0,8866.3594
45,6,1,0,1,1,8951.6129,0,9605.2227
39,8,0,0,1,1,9846.7742,0,0
34,9,1,0,1,1,11211,0,12037.561
22,11,0,0,1,1,13964.516,0,15072.811
32,10,0,0,1,1,16112.903,0,11082.949
49,5,1,0,1,1,7698.3871,0,11993.229
27,7,1,0,1,1,7161.2903,0,5910.9063
21,11,1,0,1,1,4848.1935,0,8570.8141
40,11,0,0,1,1,0,0,1477.7266
26,8,0,0,1,1,7447.7419,0,9900.768
33,10,0,0,1,1,2619.2419,0,0
54,6,1,0,1,1,0,0,0
40,9,1,0,1,1,6572.2742,0,8866.3594
27,8,0,0,1,1,7698.3871,0,15072.811
41,5,1,0,1,1,10741.935,0,8689.0323
29,10,1,0,1,1,8325,0,23643.625
29,10,1,0,1,1,10892.323,0,51.72043
26,10,1,0,1,1,0,0,7388.6329
25,10,0,1,1,1,8056.4516,0,13299.539
40,8,1,0,1,1,8056.4516,0,7184.7066
40,7,1,0,1,1,8951.6129,0,11821.813
49,7,1,0,0,1,11270.081,0,8969.8003
46,9,0,0,1,1,14322.581,0,13299.539
50,8,1,0,1,1,9846.7742,0,9102.7957
24,8,1,0,1,1,13033.548,0,16254.992
23,9,0,0,1,1,0,0,14777.266
24,10,1,0,1,1,6624.1935,0,8955.023
20,10,0,1,1,1,8951.6129,0,16254.992
30,11,1,0,1,1,8808.3871,0,17881.969
47,4,0,0,1,1,20884.113,0,20512.323
26,10,1,0,1,1,4923.3871,0,17732.719
50,5,1,0,1,1,10136.806,0,9266.8233
49,11,0,0,1,1,11637.097,0,9457.4501
27,10,0,0,1,1,11812.548,0,11821.813
28,8,0,0,1,1,14322.581,0,12560.676
22,10,1,0,1,1,9023.2258,0,13299.539
40,7,1,0,1,1,8674.1129,0,9221.0138
52,5,1,0,1,1,1074.1935,0,0
34,10,0,0,1,1,2327.4194,0,26599.078
38,7,0,0,1,1,5370.9677,0,11821.813
49,5,1,0,1,1,5370.9677,0,0
20,10,1,0,1,1,5370.9677,0,7388.6329
44,5,1,0,1,1,8951.6129,0,8866.3594
34,9,1,0,1,1,8951.6129,0,10344.086
46,9,1,0,0,1,9309.6774,0,8866.3594
47,4,1,0,0,1,10741.935,0,5910.9063
24,11,1,0,1,1,10741.935,0,13299.539
39,5,1,0,1,1,10741.935,0,19210.445
32,11,1,0,0,1,14322.581,0,886.63594
43,11,0,0,1,1,21483.871,0,22165.899
24,11,0,0,1,1,24885.484,0,25121.352
37,7,0,0,1,1,29719.355,0,5172.043
23,11,1,0,1,1,6266.129,0,10344.086
21,11,0,1,1,1,4114.1613,0,17732.719
39,11,1,0,1,1,11637.097,0,7260.0707
27,6,0,0,1,1,11637.097,0,13299.539
41,10,1,0,1,1,14757.629,0,9752.9954
32,10,1,0,0,1,8951.6129,0,0
40,5,1,0,1,1,12174.194,0,0
37,11,1,0,1,1,13964.516,0,13299.539
37,11,1,0,1,1,13964.516,0,13299.539
50,11,1,0,0,1,17903.226,0,14777.266
47,8,0,1,1,1,7161.2903,0,1477.7266
29,10,1,0,1,1,7304.5161,0,11501.146
19,10,0,0,1,1,6982.2581,0,9752.9954
44,6,0,0,1,1,13427.419,0,17023.41
28,7,1,0,1,1,8260.5484,0,8127.4962
25,10,0,0,1,1,8647.2581,0,8866.3594
39,9,1,0,1,1,9667.7419,0,11821.813
39,9,1,0,1,1,9667.7419,0,11821.813
34,8,1,0,1,1,12532.258,0,19210.445
39,7,0,0,1,1,17545.161,0,0
53,7,1,0,1,1,17525.468,0,15926.937
53,7,1,0,1,1,17525.468,0,15926.937
28,8,0,0,1,1,10382.081,0,15146.697
49,10,1,0,1,1,0,0,5319.8157
49,10,1,0,1,1,0,0,5319.8157
47,6,1,0,1,1,8056.4516,0,0
30,9,1,0,1,1,8951.6129,0,16254.992
31,9,1,0,1,1,8951.6129,0,5910.9063
29,8,0,0,1,1,8951.6129,0,9605.2227
44,7,1,0,1,1,10741.935,0,1078.7404
19,10,0,0,1,1,14322.581,0,23643.625
42,6,0,1,1,1,22558.065,0,11821.813
54,10,0,0,1,1,32225.806,0,19210.445
48,10,1,0,1,1,5370.9677,0,14895.484
27,11,1,0,1,1,3938.7097,0,7684.1782
22,11,1,0,0,1,7161.2903,0,7675.3118
33,10,0,0,1,1,12174.194,0,24825.806
37,8,0,0,1,1,13427.419,0,14777.266
22,11,1,0,0,1,5191.9355,0,9605.2227
21,11,0,0,0,1,5370.9677,0,13151.767
23,9,0,0,1,1,11995.161,0,11891.266
35,8,0,0,1,1,18796.597,0,13299.539
31,8,0,0,1,1,19335.484,0,20688.172
26,6,1,0,1,1,9807.3871,0,7979.7235
22,9,1,0,1,1,10419.677,0,9079.1521
33,6,1,0,1,1,5958.1935,0,9788.4608
27,9,0,0,1,1,2327.4194,0,19210.445
34,11,1,0,0,1,2148.3871,0,15516.129
23,11,1,0,1,1,5818.5484,0,10048.541
25,9,1,0,0,1,7161.2903,0,6649.7696
28,9,1,0,1,1,7161.2903,0,11821.813
46,10,0,0,1,1,7161.2903,0,10166.759
46,10,0,0,1,1,7161.2903,0,10166.759
53,2,0,0,1,1,8593.5484,0,0
48,8,0,0,1,1,8844.1935,0,3073.6713
48,8,0,0,1,1,8844.1935,0,3073.6713
35,11,1,0,1,1,8951.6129,0,0
29,10,1,0,1,1,9780.5323,0,8866.3594
43,9,0,0,1,1,10741.935,0,10344.086
42,8,1,0,1,1,10741.935,0,11821.813
47,11,1,0,1,1,10741.935,0,14260.061
34,10,0,0,1,1,12174.194,0,11821.813
39,10,1,0,0,1,12532.258,0,25248.436
43,8,1,0,1,1,12532.258,0,12930.108
43,8,1,0,1,1,12532.258,0,12930.108
28,10,1,0,1,1,15217.742,0,10639.631
47,11,1,0,1,1,16053.823,0,0
45,0,0,1,1,1,16112.903,0,10344.086
53,4,1,0,1,1,8951.6129,0,10344.086
54,4,1,0,0,1,10965.726,0,11821.813
41,9,0,0,1,1,12890.323,0,8718.5868
44,7,1,0,1,1,14566.065,0,14147.754
51,8,0,0,1,1,1546.8387,0,0
26,10,0,0,0,1,14322.581,0,17732.719
53,4,0,0,1,1,2660.4194,0,7388.6329
30,9,0,0,1,1,11493.871,0,12847.355
54,3,1,0,1,1,9606.871,0,11821.813
53,8,0,0,1,1,0,0,7240.8602
34,10,1,0,1,1,11637.097,0,9900.768
48,5,1,0,1,1,13606.452,0,13323.183
45,11,0,0,1,1,21483.871,0,0
45,11,0,0,1,1,21483.871,0,0
49,6,0,1,1,1,16470.968,0,13595.084
49,6,0,1,1,1,16470.968,0,13595.084
22,11,1,0,1,1,21483.871,0,13299.539
25,10,1,0,1,1,8951.6129,0,14777.266
37,11,0,0,1,1,0,0,0
33,9,0,0,1,1,6266.129,0,8866.3594
33,9,0,0,1,1,6266.129,0,8866.3594
20,11,0,0,1,1,7161.2903,0,14038.402
44,8,0,0,1,1,10312.258,0,12412.903
53,6,1,0,1,1,10741.935,0,13299.539
31,6,1,0,0,1,10741.935,0,5910.9063
28,9,0,0,1,1,12532.258,0,17732.719
25,11,0,0,1,1,21483.871,0,8204.3379
50,6,1,0,1,1,4092.6774,0,0
35,7,0,0,1,1,12711.29,0,13447.312
35,7,0,0,1,1,12711.29,0,13447.312
31,11,1,0,1,1,14859.677,0,16254.992
21,9,1,0,0,1,16327.742,0,8866.3594
36,11,1,0,1,1,12532.258,0,12811.889
40,10,1,0,1,1,19693.548,0,17732.719
30,8,0,0,1,1,17903.226,0,14333.948
44,9,1,0,1,1,14644.839,0,12435.069
41,9,0,0,1,1,13964.516,0,17732.719
40,10,0,0,0,1,10741.935,0,15368.356
20,11,0,0,0,1,6194.5161,0,14777.266
19,11,0,0,1,1,6416.5161,0,27781.26
39,7,0,0,1,1,6624.1935,0,0
46,8,1,0,1,1,7089.6774,0,0
22,11,0,0,1,1,8593.5484,0,8866.3594
37,11,0,0,1,1,9259.5484,0,0
48,6,1,0,0,1,11637.097,0,10604.166
52,10,0,0,1,1,12174.194,0,23643.625
50,7,1,0,1,1,12532.258,0,16254.992
50,7,1,0,1,1,12532.258,0,16254.992
26,11,1,0,1,1,13248.387,0,11082.949
31,11,0,0,1,1,13785.484,0,20688.172
21,10,0,0,1,1,14080.887,0,7249.7266
52,8,0,0,1,1,14322.581,0,8748.1413
30,10,1,0,0,1,14322.581,0,2364.3625
20,11,0,0,0,1,14322.581,0,36943.164
52,5,0,0,1,1,14322.581,0,14777.266
45,3,0,1,1,1,16112.903,0,23643.625
46,10,1,0,1,1,16112.903,0,15522.04
32,7,0,0,1,1,17008.065,0,19613.865
50,7,1,0,1,1,17903.226,0,16254.992
28,6,0,0,1,1,6395.0323,0,10048.541
33,10,1,0,0,1,13964.516,0,16905.192
53,5,1,0,1,1,2660.4194,0,11082.949
44,9,0,0,1,1,13905.435,0,16373.21
28,11,0,0,1,1,10741.935,0,20392.627
53,8,0,0,1,1,14322.581,0,14843.763
53,7,0,0,1,1,14322.581,0,13299.539
52,4,0,0,1,1,15074.516,0,14422.611
23,11,0,1,1,1,8414.5161,0,26599.078
25,9,0,0,1,1,12890.323,0,16254.992
54,8,0,1,1,1,0,0,8866.3594
54,8,0,1,1,1,0,0,8866.3594
40,10,0,0,1,1,24169.355,0,21427.035
40,10,0,0,1,1,24169.355,0,21427.035
21,11,0,0,1,1,11458.065,0,0
51,8,0,0,1,1,21752.419,0,0
24,10,1,0,1,1,10741.935,0,11821.813
46,8,0,0,1,1,10741.935,0,14186.175
55,3,1,0,1,1,13463.226,0,10344.086
41,10,1,0,0,1,15253.548,0,11821.813
25,11,1,0,1,1,6624.1935,0,7107.8648
39,8,0,0,1,1,12532.258,0,16254.992
19,8,0,0,1,1,12532.258,0,18539.558
23,11,1,0,1,1,13427.419,0,17732.719
49,10,0,0,1,1,14322.581,0,8423.0415
38,11,0,0,1,1,14322.581,0,28076.805
42,11,1,0,0,1,15217.742,0,11821.813
24,11,0,0,1,1,15575.806,0,14777.266
36,7,1,0,1,1,15754.839,0,19210.445
39,6,1,0,1,1,16470.968,0,28076.805
20,11,0,0,1,1,17008.065,0,0
31,10,0,0,1,1,12532.258,0,16254.992
29,9,0,0,1,1,19693.548,0,25860.215
53,9,1,0,1,1,13697.758,0,14186.175
45,4,0,0,1,1,13586.758,0,17686.909
28,9,0,0,0,1,13248.387,0,19210.445
53,8,1,0,1,1,15649.21,0,12921.241
43,3,0,0,1,1,15933.871,0,14038.402
50,7,0,0,1,1,15933.871,0,17732.719
50,7,0,0,1,1,15933.871,0,17732.719
31,8,1,0,1,1,10851.145,0,19604.998
34,11,0,0,1,1,0,0,19210.445
46,8,0,0,0,1,13158.871,0,10048.541
20,9,0,0,1,1,15933.871,0,20614.286
30,9,0,0,1,1,7877.4194,0,8866.3594
34,6,0,1,1,1,16112.903,0,16254.992
27,9,0,0,1,1,16470.968,0,15516.129
19,11,1,0,0,1,10741.935,0,0
49,8,0,1,0,1,1074.1935,0,0
31,11,1,0,0,1,4316.4677,0,7093.0876
25,11,1,0,0,1,6982.2581,0,13890.63
23,11,1,0,1,1,8414.5161,0,8866.3594
18,10,0,1,1,1,10741.935,0,20688.172
34,10,1,0,0,1,12532.258,0,25121.352
46,4,0,0,1,1,14322.581,0,8866.3594
46,7,0,0,1,1,14680.645,0,9605.2227
53,6,0,0,1,1,15217.742,0,14777.266
54,7,0,0,1,1,16112.903,0,18841.014
37,9,1,0,1,1,16112.903,0,19210.445
24,9,0,0,1,1,16112.903,0,36943.164
53,6,1,0,1,1,16112.903,0,9974.6544
21,10,0,0,1,1,16112.903,0,20141.413
35,10,1,0,1,1,16470.968,0,23643.625
54,2,1,0,1,1,16990.161,0,18096.24
43,10,0,0,1,1,17903.226,0,19709.917
46,8,0,0,1,1,17903.226,0,17732.719
35,11,1,0,1,1,17903.226,0,0
50,8,0,0,1,1,18109.113,0,17437.174
47,10,0,0,1,1,19693.548,0,22165.899
47,10,0,0,1,1,19693.548,0,22165.899
21,9,0,0,1,1,19693.548,0,1773.2719
18,10,0,0,1,1,21483.871,0,24973.579
37,8,0,0,1,1,26317.742,0,36943.164
41,7,1,0,1,1,32225.806,0,11082.949
31,11,0,0,1,1,15602.661,0,17732.719
35,10,0,0,1,1,16148.71,0,16606.691
51,8,1,0,1,1,5800.6452,0,0
30,7,1,0,1,1,15387.823,0,13151.767
30,11,0,0,1,1,17989.161,0,23052.535
30,11,0,0,1,1,17989.161,0,23052.535
53,4,1,0,1,1,984.67742,0,0
24,10,0,0,1,1,20767.742,0,22904.762
48,8,1,0,1,1,11637.097,0,5172.043
48,8,1,0,1,1,11637.097,0,5172.043
47,6,1,0,1,1,14412.097,0,14260.061
45,4,0,1,1,1,28108.065,0,28076.805
47,8,1,0,1,1,17129.806,0,17732.719
47,8,1,0,1,1,17129.806,0,17732.719
31,11,1,0,1,1,19693.548,0,14777.266
46,8,0,0,1,1,16112.903,0,16254.992
22,11,0,0,0,1,3759.6774,0,0
21,11,0,0,1,1,13427.419,0,10344.086
33,10,0,0,1,1,16112.903,0,12560.676
28,9,0,0,1,1,17158.452,0,17957.333
20,10,0,0,1,1,11995.161,0,17880.492
47,11,0,0,1,1,15409.306,0,17732.719
23,11,0,0,1,1,11986.21,0,5910.9063
35,10,1,0,0,1,14322.581,0,16846.083
25,7,1,0,0,1,16137.968,0,11821.813
23,11,1,0,1,1,10741.935,0,8866.3594
31,8,0,0,1,1,15754.839,0,16210.661
55,8,1,0,1,1,17903.226,0,16254.992
33,11,1,0,1,1,15844.355,0,14753.622
31,9,1,0,0,1,13427.419,0,11326.774
34,7,0,0,0,1,20481.29,0,19432.104
22,11,0,0,1,1,0,0,13299.539
21,9,0,0,1,1,3202.8871,0,3250.9985
42,8,1,0,0,1,10562.903,0,0
46,10,0,1,1,1,10741.935,0,5910.9063
23,9,1,0,1,1,12532.258,0,14777.266
33,8,0,0,1,1,12890.323,0,22165.899
43,11,1,0,1,1,14322.581,0,17732.719
43,11,1,0,1,1,14322.581,0,17732.719
29,8,0,0,1,1,16112.903,0,11821.813
35,9,0,0,1,1,16112.903,0,17732.719
50,9,1,0,1,1,16112.903,0,16254.992
18,9,0,0,1,1,16112.903,0,17584.946
44,11,0,0,1,1,16470.968,0,14555.607
34,6,0,0,1,1,17903.226,0,4876.4977
26,8,0,0,1,1,18440.323,0,886.63594
47,10,0,0,1,1,19693.548,0,30884.485
25,11,1,0,1,1,21483.871,0,26599.078
44,8,1,0,1,1,21483.871,0,19210.445
36,10,1,0,0,1,21483.871,0,17732.719
40,2,1,0,1,1,13427.419,0,8866.3594
46,11,0,0,1,1,16112.903,0,19210.445
44,5,1,0,1,1,17903.226,0,19210.445
38,9,0,0,1,1,7877.4194,0,20688.172
54,11,0,0,1,1,15754.839,0,18102.151
32,8,0,0,1,1,21483.871,0,20688.172
23,10,0,0,1,1,21483.871,0,23643.625
46,11,1,0,1,1,17903.226,0,13326.138
44,11,1,0,1,1,18588.919,0,19210.445
41,10,1,0,1,1,17366.129,0,21427.035
44,8,0,0,1,1,18798.387,0,28076.805
36,11,1,0,1,1,21483.871,0,26599.078
23,8,0,0,1,1,25073.468,0,12117.358
20,9,0,0,1,1,20767.742,0,23643.625
46,3,1,0,1,1,14322.581,0,19949.309
36,10,1,0,1,1,16112.903,0,22165.899
40,10,0,0,1,1,17903.226,0,20688.172
40,10,0,0,1,1,17903.226,0,20688.172
27,8,1,0,1,1,22916.129,0,31032.258
24,11,1,0,0,1,20230.645,0,31032.258
34,11,1,0,1,1,17903.226,0,14777.266
47,10,0,0,1,1,17903.226,0,21722.581
47,10,0,0,1,1,17903.226,0,21722.581
49,4,0,0,1,1,7161.2903,0,2955.4531
35,9,0,0,1,1,17706.29,0,8866.3594
33,9,1,0,1,1,16112.903,0,19210.445
51,11,0,0,1,1,6982.2581,0,26599.078
33,10,0,0,1,1,10741.935,0,26599.078
20,7,1,0,1,1,11637.097,0,14777.266
36,8,0,1,1,1,11995.161,0,16993.856
36,8,0,1,1,1,11995.161,0,16993.856
28,11,1,0,1,1,12890.323,0,7130.0307
44,6,1,0,1,1,14322.581,0,5615.361
22,10,0,0,1,1,15217.742,0,0
50,10,0,0,1,1,15933.871,0,29554.531
52,9,0,0,1,1,16112.903,0,24045.567
25,5,1,0,1,1,16650,0,28076.805
52,8,0,0,1,1,17903.226,0,17289.401
38,8,0,0,1,1,17903.226,0,30207.687
53,7,0,0,1,1,19693.548,0,22165.899
38,8,0,0,1,1,19693.548,0,23643.625
38,8,0,0,1,1,19693.548,0,23643.625
22,11,0,0,1,1,20588.71,0,27929.032
41,9,0,0,1,1,21483.871,0,20303.963
30,11,1,0,1,1,24547.113,0,22165.899
24,10,0,0,1,1,25064.516,0,29554.531
43,6,1,0,1,1,16112.903,0,20688.172
55,6,1,0,1,1,26854.839,0,14777.266
27,7,0,0,1,1,20409.677,0,31032.258
23,10,0,0,1,1,21483.871,0,17732.719
53,10,0,0,1,1,21483.871,0,4433.1797
48,8,0,0,1,1,21483.871,0,19210.445
53,10,1,0,1,1,15502.403,0,13299.539
50,7,0,0,1,1,14322.581,0,0
40,11,1,0,1,1,16112.903,0,19210.445
50,7,1,0,1,1,17008.065,0,17732.719
38,9,1,0,1,1,22407.677,0,16254.992
52,5,0,0,1,1,16112.903,0,19210.445
36,10,0,0,1,1,17366.129,0,14481.72
